col0 col1
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
251.41148208226744 -22.486340943259986
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
250.13524830132957 -22.48007847440997
249.65687133291144 -22.378949044401622
249.65687133291144 -22.378949044401622
249.65687133291144 -22.378949044401622
249.65687133291144 -22.378949044401622
249.65687133291144 -22.378949044401622
249.3131561605189 -22.45870434230306
249.3131561605189 -22.45870434230306
249.3131561605189 -22.45870434230306
249.3131561605189 -22.45870434230306
249.3131561605189 -22.45870434230306
249.3131561605189 -22.45870434230306
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
252.31297290571982 -22.495391317465472
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
257.7906363873656 -22.584512998518974
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
253.8643824089837 -22.505090114388096
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
249.18288751786415 -22.36897285429393
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
247.44784144355776 -22.361801386192987
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
251.52924714023365 -22.47229440420531
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
255.50910468002314 -22.510438986414073
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
249.08791756367492 -22.386670759020276
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
252.73518625896148 -22.441630496552264
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
258.26570145835643 -22.58287790577395
257.1670021460302 -22.54567672538006
257.1670021460302 -22.54567672538006
257.1670021460302 -22.54567672538006
250.88928054665135 -22.39831236306729
250.88928054665135 -22.39831236306729
250.88928054665135 -22.39831236306729
250.88928054665135 -22.39831236306729
250.88928054665135 -22.39831236306729
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
254.7275516478469 -22.530746951897644
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
250.63506258366107 -22.4468377411685
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
257.3178117953585 -22.543820408480542
